"ID","Contributor_ID","Name","Contributors","References","URI"
584,"upsid","LENAKEL","UCLA Phonological Segment Inventory Database","lynch1978","http://web.phonetik.uni-frankfurt.de/L/L2426.html"
585,"upsid","TOTONAC","UCLA Phonological Segment Inventory Database","aschmann1946","http://web.phonetik.uni-frankfurt.de/L/L6713.html"
586,"upsid","TAMPULMA","UCLA Phonological Segment Inventory Database","bergman_etal1969","http://web.phonetik.uni-frankfurt.de/L/L4112.html"
587,"upsid","TLAPANEC","UCLA Phonological Segment Inventory Database","suarez1983","http://web.phonetik.uni-frankfurt.de/L/L6772.html"
588,"upsid","TRUMAI","UCLA Phonological Segment Inventory Database","trumai1975","http://web.phonetik.uni-frankfurt.de/L/L6865.html"
589,"upsid","TAORIPI","UCLA Phonological Segment Inventory Database","brown1973","http://web.phonetik.uni-frankfurt.de/L/L8623.html"
590,"upsid","TONKAWA","UCLA Phonological Segment Inventory Database","hoijer1946;hoijer1949;hoijer1972","http://web.phonetik.uni-frankfurt.de/L/L6752.html"
591,"upsid","NEO-ARAMAIC","UCLA Phonological Segment Inventory Database","garbell1965","http://web.phonetik.uni-frankfurt.de/L/L4355.html"
592,"upsid","TSIMSHIAN","UCLA Phonological Segment Inventory Database","dunn1978;dunn1979;hoard1978;mulder1988","http://web.phonetik.uni-frankfurt.de/L/L6774.html"
593,"upsid","TSOU","UCLA Phonological Segment Inventory Database","tung1964","http://web.phonetik.uni-frankfurt.de/L/L2418.html"
594,"upsid","TARASCAN","UCLA Phonological Segment Inventory Database","foster1969;friedrich1975","http://web.phonetik.uni-frankfurt.de/L/L6847.html"
595,"upsid","TERA","UCLA Phonological Segment Inventory Database","newman1970","http://web.phonetik.uni-frankfurt.de/L/L4375.html"
596,"upsid","TUNICA","UCLA Phonological Segment Inventory Database","haas1941","http://web.phonetik.uni-frankfurt.de/L/L6758.html"
597,"upsid","TURKISH","UCLA Phonological Segment Inventory Database","lees1961;swift1963","http://web.phonetik.uni-frankfurt.de/L/L2158.html"
598,"upsid","PICURIS","UCLA Phonological Segment Inventory Database","hoijerdozier1949;trager1971","http://web.phonetik.uni-frankfurt.de/L/L6740.html"
599,"upsid","TUVA","UCLA Phonological Segment Inventory Database","sat1966;seglenmej1979;song1982","http://web.phonetik.uni-frankfurt.de/L/L2165.html"
600,"upsid","TZELTAL","UCLA Phonological Segment Inventory Database","kaufman1971","http://web.phonetik.uni-frankfurt.de/L/L6712.html"
601,"upsid","NGARINJIN","UCLA Phonological Segment Inventory Database","coateelkin1974","http://web.phonetik.uni-frankfurt.de/L/L8374.html"
602,"upsid","MUNDARI","UCLA Phonological Segment Inventory Database","gumperzbilibiri1957;pinnow1959","http://web.phonetik.uni-frankfurt.de/L/L2300.html"
603,"upsid","UZBEK","UCLA Phonological Segment Inventory Database","sjoberg1963;sjoberg1962","http://web.phonetik.uni-frankfurt.de/L/L2175.html"
604,"upsid","VANIMO","UCLA Phonological Segment Inventory Database","ross1980","http://web.phonetik.uni-frankfurt.de/L/L8640.html"
605,"upsid","VIETNAMESE","UCLA Phonological Segment Inventory Database","nguyen1974;thompson1965","http://web.phonetik.uni-frankfurt.de/L/L2303.html"
606,"upsid","MBABARAM","UCLA Phonological Segment Inventory Database","dixon1966a;dixon1966b","http://web.phonetik.uni-frankfurt.de/L/L8373.html"
607,"upsid","WAPPO","UCLA Phonological Segment Inventory Database","sawyer1965","http://web.phonetik.uni-frankfurt.de/L/L6760.html"
608,"upsid","WAPISHANA","UCLA Phonological Segment Inventory Database","tracy1972","http://web.phonetik.uni-frankfurt.de/L/L6822.html"
609,"upsid","WARAO","UCLA Phonological Segment Inventory Database","osborn1966","http://web.phonetik.uni-frankfurt.de/L/L6852.html"
610,"upsid","WAHGI","UCLA Phonological Segment Inventory Database","phillips1976","http://web.phonetik.uni-frankfurt.de/L/L8628.html"
611,"upsid","WICHITA","UCLA Phonological Segment Inventory Database","garvin1950;rood1975","http://web.phonetik.uni-frankfurt.de/L/L6755.html"
612,"upsid","WIK-MUNKAN","UCLA Phonological Segment Inventory Database","mcconnel1945;sayersgodfrey1964","http://web.phonetik.uni-frankfurt.de/L/L8358.html"
613,"upsid","WINTU","UCLA Phonological Segment Inventory Database","broadbentpitkin1964","http://web.phonetik.uni-frankfurt.de/L/L6709.html"
614,"upsid","WIYOT","UCLA Phonological Segment Inventory Database","teeter1964","http://web.phonetik.uni-frankfurt.de/L/L6753.html"
615,"upsid","WANTOAT","UCLA Phonological Segment Inventory Database","davis1969","http://web.phonetik.uni-frankfurt.de/L/L8615.html"
616,"upsid","USAN","UCLA Phonological Segment Inventory Database","reesink1987","http://web.phonetik.uni-frankfurt.de/L/L8630.html"
617,"upsid","WOISIKA","UCLA Phonological Segment Inventory Database","stokhof1979","http://web.phonetik.uni-frankfurt.de/L/L8633.html"
618,"upsid","WOLOF","UCLA Phonological Segment Inventory Database","manessysauvageot1963;sauvageot1965;ward1963","http://web.phonetik.uni-frankfurt.de/L/L4107.html"
619,"upsid","WARIS","UCLA Phonological Segment Inventory Database","brown1988","http://web.phonetik.uni-frankfurt.de/L/L8637.html"
620,"upsid","WARAY","UCLA Phonological Segment Inventory Database","harvey1986","http://web.phonetik.uni-frankfurt.de/L/L8348.html"
621,"upsid","BERTA","UCLA Phonological Segment Inventory Database","triulzi_etal1976","http://web.phonetik.uni-frankfurt.de/L/L4218.html"
622,"upsid","CHANGZHOU","UCLA Phonological Segment Inventory Database","chao1970","http://web.phonetik.uni-frankfurt.de/L/L2503.html"
623,"upsid","NGIYAMBAA","UCLA Phonological Segment Inventory Database","donaldson1980","http://web.phonetik.uni-frankfurt.de/L/L8372.html"
624,"upsid","KAWAIISU","UCLA Phonological Segment Inventory Database","zigmond_etal1988","http://web.phonetik.uni-frankfurt.de/L/L6763.html"
625,"upsid","KOMA","UCLA Phonological Segment Inventory Database","tuckerbryan1966","http://web.phonetik.uni-frankfurt.de/L/L4220.html"
626,"upsid","KPELLE","UCLA Phonological Segment Inventory Database","hyman1973;welmers1962;welmers1973","http://web.phonetik.uni-frankfurt.de/L/L4103.html"
627,"upsid","KADUGLI","UCLA Phonological Segment Inventory Database","abdalla1973","http://web.phonetik.uni-frankfurt.de/L/L4102.html"
628,"upsid","YAGUA","UCLA Phonological Segment Inventory Database","payne1985","http://web.phonetik.uni-frankfurt.de/L/L6839.html"
629,"upsid","YAQUI","UCLA Phonological Segment Inventory Database","crumrine1961;johnson1962","http://web.phonetik.uni-frankfurt.de/L/L6739.html"
630,"upsid","YUCUNA","UCLA Phonological Segment Inventory Database","schauerschauer1967","http://web.phonetik.uni-frankfurt.de/L/L6843.html"
631,"upsid","TAROK","UCLA Phonological Segment Inventory Database","robinson1976","http://web.phonetik.uni-frankfurt.de/L/L4121.html"
632,"upsid","YAGARIA","UCLA Phonological Segment Inventory Database","haiman1980;renck1967;renck1975","http://web.phonetik.uni-frankfurt.de/L/L8609.html"
633,"upsid","YIDINY","UCLA Phonological Segment Inventory Database","dixon1977","http://web.phonetik.uni-frankfurt.de/L/L8370.html"
634,"upsid","YUKAGHIR","UCLA Phonological Segment Inventory Database","krejnovich1958;krejnovich1968b","http://web.phonetik.uni-frankfurt.de/L/L2172.html"
635,"upsid","YANA","UCLA Phonological Segment Inventory Database","sapirswadesh1960","http://web.phonetik.uni-frankfurt.de/L/L6745.html"
636,"upsid","YORUBA","UCLA Phonological Segment Inventory Database","bamgbose1966","http://web.phonetik.uni-frankfurt.de/L/L4137.html"
637,"upsid","YAREBA","UCLA Phonological Segment Inventory Database","weimerweimer1972","http://web.phonetik.uni-frankfurt.de/L/L8621.html"
638,"upsid","NENETS","UCLA Phonological Segment Inventory Database","decsy1966;hajdu1963;katz1975;ristinen1965;ristinen1968;tereshchenko1966a","http://web.phonetik.uni-frankfurt.de/L/L2156.html"
639,"upsid","YESSAN-MAYO","UCLA Phonological Segment Inventory Database","foremanmarten1973","http://web.phonetik.uni-frankfurt.de/L/L8632.html"
640,"upsid","YUCATEC","UCLA Phonological Segment Inventory Database","straight1976","http://web.phonetik.uni-frankfurt.de/L/L6777.html"
641,"upsid","YUCHI","UCLA Phonological Segment Inventory Database","ballard1975;crawford1973","http://web.phonetik.uni-frankfurt.de/L/L6757.html"
642,"upsid","TAISHAN","UCLA Phonological Segment Inventory Database","chan1980;chao1951;chao1947;cheng1973a","http://web.phonetik.uni-frankfurt.de/L/L2501.html"
643,"upsid","YULU","UCLA Phonological Segment Inventory Database","boyeldieu1987","http://web.phonetik.uni-frankfurt.de/L/L4216.html"
644,"upsid","YAWA","UCLA Phonological Segment Inventory Database","jones1986","http://web.phonetik.uni-frankfurt.de/L/L8629.html"
645,"upsid","AZANDE","UCLA Phonological Segment Inventory Database","tuckerhackett1959","http://web.phonetik.uni-frankfurt.de/L/L4130.html"
646,"upsid","ZOQUE","UCLA Phonological Segment Inventory Database","wonderly1951","http://web.phonetik.uni-frankfurt.de/L/L6711.html"
647,"upsid","ZULU","UCLA Phonological Segment Inventory Database","doke1926;doke1961;rycroftngcobe1979","http://web.phonetik.uni-frankfurt.de/L/L4126.html"
648,"upsid","ZUNI","UCLA Phonological Segment Inventory Database","newman1965;walker1972","http://web.phonetik.uni-frankfurt.de/L/L6748.html"
649,"aa","abidji","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_abi_ortho-1"
650,"aa","adioukrou","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_adj_ortho-1"
651,"aa","adja","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;hartell1993",NA
652,"aa","adja","Christian Chanard and Rhonda L. Hartell (AA)","chanard2006;chanard2006",NA
653,"aa","agni sanvi","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
654,"aa","ahlõ","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_ahl_ortho-2"
655,"aa","akan","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_aka_ortho-2"
656,"aa","akɔɔse","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
657,"aa","angas","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_anc_ortho-1"
658,"aa","anufɔ","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_cko_ortho-1"
659,"aa","arabe","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_apd_ortho-1"
660,"aa","avokaya","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_avu_ortho-1"
661,"aa","babungo","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
662,"aa","bafut","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
663,"aa","baka","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
664,"aa","bambara","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
665,"aa","banda","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;hartell1993",NA
666,"aa","banda","Christian Chanard and Rhonda L. Hartell (AA)","chanard2006;chanard2006",NA
667,"aa","bandi","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bza_ortho-1"
668,"aa","baoulé","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
669,"aa","bariba","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
670,"aa","basaa","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bas_ortho-1"
671,"aa","bassa","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bsq_ortho-1"
672,"aa","bassar","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bud_ortho-1"
673,"aa","bété","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
674,"aa","bekwarra","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bkv_ortho-1"
675,"aa","berom","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bom_ortho-1"
676,"aa","bɛ̀ŋ","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_nhb_ortho-1"
677,"aa","bhele","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bhy_ortho-1"
678,"aa","biali","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_beh_ortho-1"
679,"aa","bimoba","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bim_ortho-1"
680,"aa","bisa","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bib_ortho-1"
681,"aa","bobo","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
682,"aa","boussa","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
683,"aa","bozo","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bzx_ortho-1"
684,"aa","bulu","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
685,"aa","cerma","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_cme_ortho-1"
686,"aa","chumburung","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_ncu_ortho-1"
687,"aa","daba","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_dbq_ortho-1"
688,"aa","dagaare","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_dga_ortho-1"
689,"aa","dagara","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_dgi_ortho-1"
690,"aa","dagbani","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_dag_ortho-1"
691,"aa","dan","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_daf_ortho-1"
692,"aa","dangme","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_ada_ortho-1"
693,"aa","daza","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_dzg_ortho-1"
694,"aa","dholuo","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
695,"aa","dida","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
696,"aa","dioula","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_dyu_ortho-1"
697,"aa","ditammari","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_tbz_ortho-1"
698,"aa","doayo","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_dow_ortho-1"
699,"aa","dogon","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
700,"aa","duala","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
701,"aa","duruma","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_dug_ortho-1"
702,"aa","ebira","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_igb_ortho-1"
703,"aa","eʋe","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
704,"aa","ẹdo","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_bin_ortho-1"
705,"aa","ẹzaa","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;hartell1993",NA
706,"aa","ejagham de l'ouest","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_etu_ortho-1"
707,"aa","emai","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
708,"aa","engenni","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_enn_ortho-1"
709,"aa","ewondo","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_ewo_ortho-1"
710,"aa","fe'efe'fe","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_fmp_ortho-1"
711,"aa","fɔn","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006","https://archive.org/details/rosettaproject_fon_ortho-1"
712,"aa","fulfulde","Christian Chanard and Rhonda L. Hartell (AA)","hartell1993;chanard2006",NA
